"binxs","binys","binfreq","BinSize","BinningType"
98,22,125,"4 X 4 Unit","Standard"
98,26,119,"4 X 4 Unit","Standard"
98,30,119,"4 X 4 Unit","Standard"
98,34,108,"4 X 4 Unit","Standard"
98,38,119,"4 X 4 Unit","Standard"
98,42,139,"4 X 4 Unit","Standard"
98,46,137,"4 X 4 Unit","Standard"
98,50,111,"4 X 4 Unit","Standard"
98,54,125,"4 X 4 Unit","Standard"
98,58,129,"4 X 4 Unit","Standard"
98,62,129,"4 X 4 Unit","Standard"
98,66,110,"4 X 4 Unit","Standard"
98,70,144,"4 X 4 Unit","Standard"
98,74,116,"4 X 4 Unit","Standard"
98,78,131,"4 X 4 Unit","Standard"
98,82,122,"4 X 4 Unit","Standard"
98,86,115,"4 X 4 Unit","Standard"
98,90,121,"4 X 4 Unit","Standard"
98,94,107,"4 X 4 Unit","Standard"
98,98,109,"4 X 4 Unit","Standard"
2.5,2.5,269,"5 X 5 Unit","Standard"
2.5,7.5,268,"5 X 5 Unit","Standard"
2.5,12.5,184,"5 X 5 Unit","Standard"
2.5,17.5,300,"5 X 5 Unit","Standard"
2.5,22.5,189,"5 X 5 Unit","Standard"
2.5,27.5,307,"5 X 5 Unit","Standard"
2.5,32.5,202,"5 X 5 Unit","Standard"
2.5,37.5,293,"5 X 5 Unit","Standard"
2.5,42.5,196,"5 X 5 Unit","Standard"
2.5,47.5,319,"5 X 5 Unit","Standard"
2.5,52.5,187,"5 X 5 Unit","Standard"
2.5,57.5,270,"5 X 5 Unit","Standard"
2.5,62.5,194,"5 X 5 Unit","Standard"
2.5,67.5,315,"5 X 5 Unit","Standard"
2.5,72.5,206,"5 X 5 Unit","Standard"
2.5,77.5,317,"5 X 5 Unit","Standard"
2.5,82.5,213,"5 X 5 Unit","Standard"
2.5,87.5,323,"5 X 5 Unit","Standard"
2.5,92.5,177,"5 X 5 Unit","Standard"
2.5,97.5,260,"5 X 5 Unit","Standard"
7.5,2.5,286,"5 X 5 Unit","Standard"
7.5,7.5,389,"5 X 5 Unit","Standard"
7.5,12.5,253,"5 X 5 Unit","Standard"
7.5,17.5,392,"5 X 5 Unit","Standard"
7.5,22.5,244,"5 X 5 Unit","Standard"
7.5,27.5,376,"5 X 5 Unit","Standard"
7.5,32.5,254,"5 X 5 Unit","Standard"
7.5,37.5,373,"5 X 5 Unit","Standard"
7.5,42.5,235,"5 X 5 Unit","Standard"
7.5,47.5,387,"5 X 5 Unit","Standard"
7.5,52.5,233,"5 X 5 Unit","Standard"
7.5,57.5,340,"5 X 5 Unit","Standard"
7.5,62.5,243,"5 X 5 Unit","Standard"
7.5,67.5,344,"5 X 5 Unit","Standard"
7.5,72.5,244,"5 X 5 Unit","Standard"
7.5,77.5,355,"5 X 5 Unit","Standard"
7.5,82.5,247,"5 X 5 Unit","Standard"
7.5,87.5,369,"5 X 5 Unit","Standard"
7.5,92.5,223,"5 X 5 Unit","Standard"
7.5,97.5,293,"5 X 5 Unit","Standard"
12.5,2.5,189,"5 X 5 Unit","Standard"
12.5,7.5,240,"5 X 5 Unit","Standard"
12.5,12.5,147,"5 X 5 Unit","Standard"
12.5,17.5,230,"5 X 5 Unit","Standard"
12.5,22.5,183,"5 X 5 Unit","Standard"
12.5,27.5,221,"5 X 5 Unit","Standard"
12.5,32.5,146,"5 X 5 Unit","Standard"
12.5,37.5,249,"5 X 5 Unit","Standard"
12.5,42.5,139,"5 X 5 Unit","Standard"
12.5,47.5,251,"5 X 5 Unit","Standard"
12.5,52.5,154,"5 X 5 Unit","Standard"
12.5,57.5,244,"5 X 5 Unit","Standard"
12.5,62.5,146,"5 X 5 Unit","Standard"
12.5,67.5,245,"5 X 5 Unit","Standard"
12.5,72.5,160,"5 X 5 Unit","Standard"
12.5,77.5,223,"5 X 5 Unit","Standard"
12.5,82.5,156,"5 X 5 Unit","Standard"
12.5,87.5,230,"5 X 5 Unit","Standard"
12.5,92.5,133,"5 X 5 Unit","Standard"
12.5,97.5,218,"5 X 5 Unit","Standard"
17.5,2.5,291,"5 X 5 Unit","Standard"
17.5,7.5,360,"5 X 5 Unit","Standard"
17.5,12.5,240,"5 X 5 Unit","Standard"
17.5,17.5,370,"5 X 5 Unit","Standard"
17.5,22.5,249,"5 X 5 Unit","Standard"
17.5,27.5,345,"5 X 5 Unit","Standard"
17.5,32.5,247,"5 X 5 Unit","Standard"
17.5,37.5,336,"5 X 5 Unit","Standard"
17.5,42.5,266,"5 X 5 Unit","Standard"
17.5,47.5,393,"5 X 5 Unit","Standard"
17.5,52.5,234,"5 X 5 Unit","Standard"
17.5,57.5,365,"5 X 5 Unit","Standard"
17.5,62.5,235,"5 X 5 Unit","Standard"
17.5,67.5,379,"5 X 5 Unit","Standard"
17.5,72.5,235,"5 X 5 Unit","Standard"
17.5,77.5,350,"5 X 5 Unit","Standard"
17.5,82.5,278,"5 X 5 Unit","Standard"
17.5,87.5,356,"5 X 5 Unit","Standard"
17.5,92.5,221,"5 X 5 Unit","Standard"
17.5,97.5,294,"5 X 5 Unit","Standard"
22.5,2.5,201,"5 X 5 Unit","Standard"
22.5,7.5,248,"5 X 5 Unit","Standard"
22.5,12.5,163,"5 X 5 Unit","Standard"
22.5,17.5,230,"5 X 5 Unit","Standard"
22.5,22.5,159,"5 X 5 Unit","Standard"
22.5,27.5,264,"5 X 5 Unit","Standard"
22.5,32.5,140,"5 X 5 Unit","Standard"
22.5,37.5,199,"5 X 5 Unit","Standard"
22.5,42.5,153,"5 X 5 Unit","Standard"
22.5,47.5,253,"5 X 5 Unit","Standard"
22.5,52.5,147,"5 X 5 Unit","Standard"
22.5,57.5,239,"5 X 5 Unit","Standard"
22.5,62.5,178,"5 X 5 Unit","Standard"
22.5,67.5,224,"5 X 5 Unit","Standard"
22.5,72.5,151,"5 X 5 Unit","Standard"
22.5,77.5,223,"5 X 5 Unit","Standard"
22.5,82.5,147,"5 X 5 Unit","Standard"
22.5,87.5,206,"5 X 5 Unit","Standard"
22.5,92.5,147,"5 X 5 Unit","Standard"
22.5,97.5,181,"5 X 5 Unit","Standard"
27.5,2.5,290,"5 X 5 Unit","Standard"
27.5,7.5,334,"5 X 5 Unit","Standard"
27.5,12.5,249,"5 X 5 Unit","Standard"
27.5,17.5,363,"5 X 5 Unit","Standard"
27.5,22.5,240,"5 X 5 Unit","Standard"
27.5,27.5,386,"5 X 5 Unit","Standard"
27.5,32.5,230,"5 X 5 Unit","Standard"
27.5,37.5,320,"5 X 5 Unit","Standard"
27.5,42.5,252,"5 X 5 Unit","Standard"
27.5,47.5,344,"5 X 5 Unit","Standard"
27.5,52.5,226,"5 X 5 Unit","Standard"
27.5,57.5,387,"5 X 5 Unit","Standard"
27.5,62.5,227,"5 X 5 Unit","Standard"
27.5,67.5,346,"5 X 5 Unit","Standard"
27.5,72.5,255,"5 X 5 Unit","Standard"
27.5,77.5,366,"5 X 5 Unit","Standard"
27.5,82.5,223,"5 X 5 Unit","Standard"
27.5,87.5,322,"5 X 5 Unit","Standard"
27.5,92.5,251,"5 X 5 Unit","Standard"
27.5,97.5,287,"5 X 5 Unit","Standard"
32.5,2.5,221,"5 X 5 Unit","Standard"
32.5,7.5,221,"5 X 5 Unit","Standard"
32.5,12.5,166,"5 X 5 Unit","Standard"
32.5,17.5,267,"5 X 5 Unit","Standard"
32.5,22.5,175,"5 X 5 Unit","Standard"
32.5,27.5,272,"5 X 5 Unit","Standard"
32.5,32.5,136,"5 X 5 Unit","Standard"
32.5,37.5,237,"5 X 5 Unit","Standard"
32.5,42.5,172,"5 X 5 Unit","Standard"
32.5,47.5,212,"5 X 5 Unit","Standard"
32.5,52.5,167,"5 X 5 Unit","Standard"
32.5,57.5,228,"5 X 5 Unit","Standard"
32.5,62.5,153,"5 X 5 Unit","Standard"
32.5,67.5,218,"5 X 5 Unit","Standard"
32.5,72.5,157,"5 X 5 Unit","Standard"
32.5,77.5,245,"5 X 5 Unit","Standard"
32.5,82.5,159,"5 X 5 Unit","Standard"
32.5,87.5,260,"5 X 5 Unit","Standard"
32.5,92.5,199,"5 X 5 Unit","Standard"
32.5,97.5,179,"5 X 5 Unit","Standard"
37.5,2.5,318,"5 X 5 Unit","Standard"
37.5,7.5,337,"5 X 5 Unit","Standard"
37.5,12.5,236,"5 X 5 Unit","Standard"
37.5,17.5,358,"5 X 5 Unit","Standard"
37.5,22.5,217,"5 X 5 Unit","Standard"
37.5,27.5,376,"5 X 5 Unit","Standard"
37.5,32.5,250,"5 X 5 Unit","Standard"
37.5,37.5,370,"5 X 5 Unit","Standard"
37.5,42.5,228,"5 X 5 Unit","Standard"
37.5,47.5,358,"5 X 5 Unit","Standard"
37.5,52.5,256,"5 X 5 Unit","Standard"
37.5,57.5,377,"5 X 5 Unit","Standard"
37.5,62.5,230,"5 X 5 Unit","Standard"
37.5,67.5,355,"5 X 5 Unit","Standard"
37.5,72.5,219,"5 X 5 Unit","Standard"
37.5,77.5,385,"5 X 5 Unit","Standard"
37.5,82.5,253,"5 X 5 Unit","Standard"
37.5,87.5,344,"5 X 5 Unit","Standard"
37.5,92.5,215,"5 X 5 Unit","Standard"
37.5,97.5,348,"5 X 5 Unit","Standard"
42.5,2.5,195,"5 X 5 Unit","Standard"
42.5,7.5,210,"5 X 5 Unit","Standard"
42.5,12.5,150,"5 X 5 Unit","Standard"
42.5,17.5,238,"5 X 5 Unit","Standard"
42.5,22.5,176,"5 X 5 Unit","Standard"
42.5,27.5,256,"5 X 5 Unit","Standard"
42.5,32.5,141,"5 X 5 Unit","Standard"
42.5,37.5,279,"5 X 5 Unit","Standard"
42.5,42.5,164,"5 X 5 Unit","Standard"
42.5,47.5,225,"5 X 5 Unit","Standard"
42.5,52.5,161,"5 X 5 Unit","Standard"
42.5,57.5,255,"5 X 5 Unit","Standard"
42.5,62.5,175,"5 X 5 Unit","Standard"
42.5,67.5,263,"5 X 5 Unit","Standard"
42.5,72.5,151,"5 X 5 Unit","Standard"
42.5,77.5,249,"5 X 5 Unit","Standard"
42.5,82.5,155,"5 X 5 Unit","Standard"
42.5,87.5,213,"5 X 5 Unit","Standard"
42.5,92.5,172,"5 X 5 Unit","Standard"
42.5,97.5,194,"5 X 5 Unit","Standard"
47.5,2.5,304,"5 X 5 Unit","Standard"
47.5,7.5,372,"5 X 5 Unit","Standard"
47.5,12.5,233,"5 X 5 Unit","Standard"
47.5,17.5,351,"5 X 5 Unit","Standard"
47.5,22.5,226,"5 X 5 Unit","Standard"
47.5,27.5,384,"5 X 5 Unit","Standard"
47.5,32.5,252,"5 X 5 Unit","Standard"
47.5,37.5,332,"5 X 5 Unit","Standard"
47.5,42.5,248,"5 X 5 Unit","Standard"
47.5,47.5,350,"5 X 5 Unit","Standard"
47.5,52.5,228,"5 X 5 Unit","Standard"
47.5,57.5,362,"5 X 5 Unit","Standard"
47.5,62.5,239,"5 X 5 Unit","Standard"
47.5,67.5,371,"5 X 5 Unit","Standard"
47.5,72.5,232,"5 X 5 Unit","Standard"
47.5,77.5,366,"5 X 5 Unit","Standard"
47.5,82.5,243,"5 X 5 Unit","Standard"
47.5,87.5,345,"5 X 5 Unit","Standard"
47.5,92.5,256,"5 X 5 Unit","Standard"
47.5,97.5,290,"5 X 5 Unit","Standard"
52.5,2.5,200,"5 X 5 Unit","Standard"
52.5,7.5,255,"5 X 5 Unit","Standard"
52.5,12.5,169,"5 X 5 Unit","Standard"
52.5,17.5,215,"5 X 5 Unit","Standard"
52.5,22.5,151,"5 X 5 Unit","Standard"
52.5,27.5,263,"5 X 5 Unit","Standard"
52.5,32.5,157,"5 X 5 Unit","Standard"
52.5,37.5,259,"5 X 5 Unit","Standard"
52.5,42.5,147,"5 X 5 Unit","Standard"
52.5,47.5,257,"5 X 5 Unit","Standard"
52.5,52.5,157,"5 X 5 Unit","Standard"
52.5,57.5,229,"5 X 5 Unit","Standard"
52.5,62.5,169,"5 X 5 Unit","Standard"
52.5,67.5,261,"5 X 5 Unit","Standard"
52.5,72.5,167,"5 X 5 Unit","Standard"
52.5,77.5,244,"5 X 5 Unit","Standard"
52.5,82.5,166,"5 X 5 Unit","Standard"
52.5,87.5,238,"5 X 5 Unit","Standard"
52.5,92.5,161,"5 X 5 Unit","Standard"
52.5,97.5,186,"5 X 5 Unit","Standard"
57.5,2.5,313,"5 X 5 Unit","Standard"
57.5,7.5,365,"5 X 5 Unit","Standard"
57.5,12.5,232,"5 X 5 Unit","Standard"
57.5,17.5,335,"5 X 5 Unit","Standard"
57.5,22.5,241,"5 X 5 Unit","Standard"
57.5,27.5,353,"5 X 5 Unit","Standard"
57.5,32.5,233,"5 X 5 Unit","Standard"
57.5,37.5,380,"5 X 5 Unit","Standard"
57.5,42.5,263,"5 X 5 Unit","Standard"
57.5,47.5,346,"5 X 5 Unit","Standard"
57.5,52.5,198,"5 X 5 Unit","Standard"
57.5,57.5,379,"5 X 5 Unit","Standard"
57.5,62.5,239,"5 X 5 Unit","Standard"
57.5,67.5,356,"5 X 5 Unit","Standard"
57.5,72.5,250,"5 X 5 Unit","Standard"
57.5,77.5,358,"5 X 5 Unit","Standard"
57.5,82.5,259,"5 X 5 Unit","Standard"
57.5,87.5,367,"5 X 5 Unit","Standard"
57.5,92.5,233,"5 X 5 Unit","Standard"
57.5,97.5,287,"5 X 5 Unit","Standard"
62.5,2.5,222,"5 X 5 Unit","Standard"
62.5,7.5,243,"5 X 5 Unit","Standard"
62.5,12.5,165,"5 X 5 Unit","Standard"
62.5,17.5,231,"5 X 5 Unit","Standard"
62.5,22.5,163,"5 X 5 Unit","Standard"
62.5,27.5,254,"5 X 5 Unit","Standard"
62.5,32.5,147,"5 X 5 Unit","Standard"
62.5,37.5,237,"5 X 5 Unit","Standard"
62.5,42.5,149,"5 X 5 Unit","Standard"
62.5,47.5,253,"5 X 5 Unit","Standard"
62.5,52.5,150,"5 X 5 Unit","Standard"
62.5,57.5,230,"5 X 5 Unit","Standard"
62.5,62.5,160,"5 X 5 Unit","Standard"
62.5,67.5,258,"5 X 5 Unit","Standard"
62.5,72.5,165,"5 X 5 Unit","Standard"
62.5,77.5,239,"5 X 5 Unit","Standard"
62.5,82.5,147,"5 X 5 Unit","Standard"
62.5,87.5,216,"5 X 5 Unit","Standard"
62.5,92.5,166,"5 X 5 Unit","Standard"
62.5,97.5,206,"5 X 5 Unit","Standard"
67.5,2.5,302,"5 X 5 Unit","Standard"
67.5,7.5,323,"5 X 5 Unit","Standard"
67.5,12.5,228,"5 X 5 Unit","Standard"
67.5,17.5,353,"5 X 5 Unit","Standard"
67.5,22.5,228,"5 X 5 Unit","Standard"
67.5,27.5,346,"5 X 5 Unit","Standard"
67.5,32.5,251,"5 X 5 Unit","Standard"
67.5,37.5,364,"5 X 5 Unit","Standard"
67.5,42.5,262,"5 X 5 Unit","Standard"
67.5,47.5,314,"5 X 5 Unit","Standard"
67.5,52.5,248,"5 X 5 Unit","Standard"
67.5,57.5,345,"5 X 5 Unit","Standard"
67.5,62.5,250,"5 X 5 Unit","Standard"
67.5,67.5,354,"5 X 5 Unit","Standard"
67.5,72.5,258,"5 X 5 Unit","Standard"
67.5,77.5,364,"5 X 5 Unit","Standard"
67.5,82.5,220,"5 X 5 Unit","Standard"
67.5,87.5,360,"5 X 5 Unit","Standard"
67.5,92.5,217,"5 X 5 Unit","Standard"
67.5,97.5,325,"5 X 5 Unit","Standard"
72.5,2.5,207,"5 X 5 Unit","Standard"
72.5,7.5,234,"5 X 5 Unit","Standard"
72.5,12.5,147,"5 X 5 Unit","Standard"
72.5,17.5,251,"5 X 5 Unit","Standard"
72.5,22.5,178,"5 X 5 Unit","Standard"
72.5,27.5,253,"5 X 5 Unit","Standard"
72.5,32.5,178,"5 X 5 Unit","Standard"
72.5,37.5,225,"5 X 5 Unit","Standard"
72.5,42.5,157,"5 X 5 Unit","Standard"
72.5,47.5,204,"5 X 5 Unit","Standard"
72.5,52.5,159,"5 X 5 Unit","Standard"
72.5,57.5,240,"5 X 5 Unit","Standard"
72.5,62.5,145,"5 X 5 Unit","Standard"
72.5,67.5,229,"5 X 5 Unit","Standard"
72.5,72.5,141,"5 X 5 Unit","Standard"
72.5,77.5,250,"5 X 5 Unit","Standard"
72.5,82.5,148,"5 X 5 Unit","Standard"
72.5,87.5,238,"5 X 5 Unit","Standard"
72.5,92.5,176,"5 X 5 Unit","Standard"
72.5,97.5,212,"5 X 5 Unit","Standard"
77.5,2.5,321,"5 X 5 Unit","Standard"
77.5,7.5,368,"5 X 5 Unit","Standard"
77.5,12.5,239,"5 X 5 Unit","Standard"
77.5,17.5,372,"5 X 5 Unit","Standard"
77.5,22.5,240,"5 X 5 Unit","Standard"
77.5,27.5,370,"5 X 5 Unit","Standard"
77.5,32.5,239,"5 X 5 Unit","Standard"
77.5,37.5,329,"5 X 5 Unit","Standard"
77.5,42.5,240,"5 X 5 Unit","Standard"
77.5,47.5,348,"5 X 5 Unit","Standard"
77.5,52.5,223,"5 X 5 Unit","Standard"
77.5,57.5,348,"5 X 5 Unit","Standard"
77.5,62.5,265,"5 X 5 Unit","Standard"
77.5,67.5,403,"5 X 5 Unit","Standard"
77.5,72.5,256,"5 X 5 Unit","Standard"
77.5,77.5,344,"5 X 5 Unit","Standard"
77.5,82.5,231,"5 X 5 Unit","Standard"
77.5,87.5,375,"5 X 5 Unit","Standard"
77.5,92.5,229,"5 X 5 Unit","Standard"
77.5,97.5,293,"5 X 5 Unit","Standard"
82.5,2.5,204,"5 X 5 Unit","Standard"
82.5,7.5,229,"5 X 5 Unit","Standard"
82.5,12.5,173,"5 X 5 Unit","Standard"
82.5,17.5,261,"5 X 5 Unit","Standard"
82.5,22.5,157,"5 X 5 Unit","Standard"
82.5,27.5,236,"5 X 5 Unit","Standard"
82.5,32.5,171,"5 X 5 Unit","Standard"
82.5,37.5,241,"5 X 5 Unit","Standard"
82.5,42.5,145,"5 X 5 Unit","Standard"
82.5,47.5,250,"5 X 5 Unit","Standard"
82.5,52.5,165,"5 X 5 Unit","Standard"
82.5,57.5,258,"5 X 5 Unit","Standard"
82.5,62.5,165,"5 X 5 Unit","Standard"
82.5,67.5,223,"5 X 5 Unit","Standard"
82.5,72.5,177,"5 X 5 Unit","Standard"
82.5,77.5,226,"5 X 5 Unit","Standard"
82.5,82.5,186,"5 X 5 Unit","Standard"
82.5,87.5,245,"5 X 5 Unit","Standard"
82.5,92.5,152,"5 X 5 Unit","Standard"
82.5,97.5,184,"5 X 5 Unit","Standard"
87.5,2.5,296,"5 X 5 Unit","Standard"
87.5,7.5,352,"5 X 5 Unit","Standard"
87.5,12.5,241,"5 X 5 Unit","Standard"
87.5,17.5,380,"5 X 5 Unit","Standard"
87.5,22.5,232,"5 X 5 Unit","Standard"
87.5,27.5,355,"5 X 5 Unit","Standard"
87.5,32.5,240,"5 X 5 Unit","Standard"
87.5,37.5,345,"5 X 5 Unit","Standard"
87.5,42.5,233,"5 X 5 Unit","Standard"
87.5,47.5,327,"5 X 5 Unit","Standard"
87.5,52.5,268,"5 X 5 Unit","Standard"
87.5,57.5,388,"5 X 5 Unit","Standard"
87.5,62.5,250,"5 X 5 Unit","Standard"
87.5,67.5,350,"5 X 5 Unit","Standard"
87.5,72.5,232,"5 X 5 Unit","Standard"
87.5,77.5,367,"5 X 5 Unit","Standard"
87.5,82.5,234,"5 X 5 Unit","Standard"
87.5,87.5,371,"5 X 5 Unit","Standard"
87.5,92.5,252,"5 X 5 Unit","Standard"
87.5,97.5,304,"5 X 5 Unit","Standard"
92.5,2.5,207,"5 X 5 Unit","Standard"
92.5,7.5,271,"5 X 5 Unit","Standard"
92.5,12.5,156,"5 X 5 Unit","Standard"
92.5,17.5,250,"5 X 5 Unit","Standard"
92.5,22.5,147,"5 X 5 Unit","Standard"
92.5,27.5,232,"5 X 5 Unit","Standard"
92.5,32.5,182,"5 X 5 Unit","Standard"
92.5,37.5,231,"5 X 5 Unit","Standard"
92.5,42.5,149,"5 X 5 Unit","Standard"
92.5,47.5,238,"5 X 5 Unit","Standard"
92.5,52.5,159,"5 X 5 Unit","Standard"
92.5,57.5,245,"5 X 5 Unit","Standard"
92.5,62.5,167,"5 X 5 Unit","Standard"
92.5,67.5,213,"5 X 5 Unit","Standard"
92.5,72.5,166,"5 X 5 Unit","Standard"
92.5,77.5,232,"5 X 5 Unit","Standard"
92.5,82.5,184,"5 X 5 Unit","Standard"
92.5,87.5,217,"5 X 5 Unit","Standard"
92.5,92.5,128,"5 X 5 Unit","Standard"
92.5,97.5,218,"5 X 5 Unit","Standard"
97.5,2.5,247,"5 X 5 Unit","Standard"
97.5,7.5,326,"5 X 5 Unit","Standard"
97.5,12.5,185,"5 X 5 Unit","Standard"
97.5,17.5,290,"5 X 5 Unit","Standard"
97.5,22.5,211,"5 X 5 Unit","Standard"
97.5,27.5,306,"5 X 5 Unit","Standard"
97.5,32.5,191,"5 X 5 Unit","Standard"
97.5,37.5,301,"5 X 5 Unit","Standard"
97.5,42.5,215,"5 X 5 Unit","Standard"
97.5,47.5,313,"5 X 5 Unit","Standard"
97.5,52.5,223,"5 X 5 Unit","Standard"
97.5,57.5,312,"5 X 5 Unit","Standard"
97.5,62.5,214,"5 X 5 Unit","Standard"
97.5,67.5,324,"5 X 5 Unit","Standard"
97.5,72.5,213,"5 X 5 Unit","Standard"
97.5,77.5,311,"5 X 5 Unit","Standard"
97.5,82.5,194,"5 X 5 Unit","Standard"
97.5,87.5,310,"5 X 5 Unit","Standard"
97.5,92.5,210,"5 X 5 Unit","Standard"
97.5,97.5,243,"5 X 5 Unit","Standard"
0.5,0.5,13,"1 X 1 Unit","Random"
0.5,1.5,6,"1 X 1 Unit","Random"
0.5,2.5,10,"1 X 1 Unit","Random"
0.5,3.5,19,"1 X 1 Unit","Random"
0.5,4.5,10,"1 X 1 Unit","Random"
0.5,5.5,7,"1 X 1 Unit","Random"
0.5,6.5,10,"1 X 1 Unit","Random"
0.5,7.5,12,"1 X 1 Unit","Random"
0.5,8.5,14,"1 X 1 Unit","Random"
0.5,9.5,6,"1 X 1 Unit","Random"
0.5,10.5,9,"1 X 1 Unit","Random"
0.5,11.5,10,"1 X 1 Unit","Random"
0.5,12.5,6,"1 X 1 Unit","Random"
0.5,13.5,6,"1 X 1 Unit","Random"
0.5,14.5,5,"1 X 1 Unit","Random"
0.5,15.5,7,"1 X 1 Unit","Random"
0.5,16.5,10,"1 X 1 Unit","Random"
0.5,17.5,6,"1 X 1 Unit","Random"
0.5,18.5,12,"1 X 1 Unit","Random"
0.5,19.5,8,"1 X 1 Unit","Random"
0.5,20.5,10,"1 X 1 Unit","Random"
0.5,21.5,9,"1 X 1 Unit","Random"
0.5,22.5,12,"1 X 1 Unit","Random"
0.5,23.5,11,"1 X 1 Unit","Random"
0.5,24.5,8,"1 X 1 Unit","Random"
0.5,25.5,15,"1 X 1 Unit","Random"
0.5,26.5,10,"1 X 1 Unit","Random"
0.5,27.5,17,"1 X 1 Unit","Random"
0.5,28.5,7,"1 X 1 Unit","Random"
0.5,29.5,14,"1 X 1 Unit","Random"
0.5,30.5,12,"1 X 1 Unit","Random"
0.5,31.5,8,"1 X 1 Unit","Random"
0.5,32.5,11,"1 X 1 Unit","Random"
0.5,33.5,11,"1 X 1 Unit","Random"
0.5,34.5,8,"1 X 1 Unit","Random"
0.5,35.5,8,"1 X 1 Unit","Random"
0.5,36.5,16,"1 X 1 Unit","Random"
0.5,37.5,12,"1 X 1 Unit","Random"
0.5,38.5,8,"1 X 1 Unit","Random"
0.5,39.5,7,"1 X 1 Unit","Random"
0.5,40.5,13,"1 X 1 Unit","Random"
0.5,41.5,9,"1 X 1 Unit","Random"
0.5,42.5,7,"1 X 1 Unit","Random"
0.5,43.5,15,"1 X 1 Unit","Random"
0.5,44.5,11,"1 X 1 Unit","Random"
0.5,45.5,14,"1 X 1 Unit","Random"
0.5,46.5,14,"1 X 1 Unit","Random"
0.5,47.5,6,"1 X 1 Unit","Random"
0.5,48.5,10,"1 X 1 Unit","Random"
0.5,49.5,11,"1 X 1 Unit","Random"
0.5,50.5,13,"1 X 1 Unit","Random"
0.5,51.5,11,"1 X 1 Unit","Random"
0.5,52.5,9,"1 X 1 Unit","Random"
0.5,53.5,6,"1 X 1 Unit","Random"
0.5,54.5,7,"1 X 1 Unit","Random"
0.5,55.5,10,"1 X 1 Unit","Random"
0.5,56.5,11,"1 X 1 Unit","Random"
0.5,57.5,9,"1 X 1 Unit","Random"
0.5,58.5,10,"1 X 1 Unit","Random"
0.5,59.5,7,"1 X 1 Unit","Random"
0.5,60.5,11,"1 X 1 Unit","Random"
0.5,61.5,9,"1 X 1 Unit","Random"
0.5,62.5,10,"1 X 1 Unit","Random"
0.5,63.5,5,"1 X 1 Unit","Random"
0.5,64.5,9,"1 X 1 Unit","Random"
0.5,65.5,7,"1 X 1 Unit","Random"
0.5,66.5,11,"1 X 1 Unit","Random"
0.5,67.5,15,"1 X 1 Unit","Random"
0.5,68.5,3,"1 X 1 Unit","Random"
0.5,69.5,14,"1 X 1 Unit","Random"
0.5,70.5,12,"1 X 1 Unit","Random"
0.5,71.5,4,"1 X 1 Unit","Random"
0.5,72.5,11,"1 X 1 Unit","Random"
0.5,73.5,16,"1 X 1 Unit","Random"
0.5,74.5,9,"1 X 1 Unit","Random"
0.5,75.5,6,"1 X 1 Unit","Random"
0.5,76.5,13,"1 X 1 Unit","Random"
0.5,77.5,12,"1 X 1 Unit","Random"
0.5,78.5,10,"1 X 1 Unit","Random"
0.5,79.5,13,"1 X 1 Unit","Random"
0.5,80.5,16,"1 X 1 Unit","Random"
0.5,81.5,13,"1 X 1 Unit","Random"
0.5,82.5,12,"1 X 1 Unit","Random"
0.5,83.5,11,"1 X 1 Unit","Random"
0.5,84.5,9,"1 X 1 Unit","Random"
0.5,85.5,12,"1 X 1 Unit","Random"
0.5,86.5,15,"1 X 1 Unit","Random"
0.5,87.5,8,"1 X 1 Unit","Random"
0.5,88.5,11,"1 X 1 Unit","Random"
0.5,89.5,9,"1 X 1 Unit","Random"
0.5,90.5,9,"1 X 1 Unit","Random"
0.5,91.5,12,"1 X 1 Unit","Random"
0.5,92.5,9,"1 X 1 Unit","Random"
0.5,93.5,10,"1 X 1 Unit","Random"
0.5,94.5,5,"1 X 1 Unit","Random"
0.5,95.5,9,"1 X 1 Unit","Random"
0.5,96.5,8,"1 X 1 Unit","Random"
0.5,97.5,10,"1 X 1 Unit","Random"
0.5,98.5,9,"1 X 1 Unit","Random"
0.5,99.5,9,"1 X 1 Unit","Random"
1.5,0.5,7,"1 X 1 Unit","Random"
1.5,1.5,12,"1 X 1 Unit","Random"
1.5,2.5,9,"1 X 1 Unit","Random"
1.5,3.5,9,"1 X 1 Unit","Random"
1.5,4.5,5,"1 X 1 Unit","Random"
1.5,5.5,9,"1 X 1 Unit","Random"
1.5,6.5,8,"1 X 1 Unit","Random"
1.5,7.5,9,"1 X 1 Unit","Random"
1.5,8.5,9,"1 X 1 Unit","Random"
1.5,9.5,7,"1 X 1 Unit","Random"
1.5,10.5,4,"1 X 1 Unit","Random"
1.5,11.5,13,"1 X 1 Unit","Random"
1.5,12.5,7,"1 X 1 Unit","Random"
1.5,13.5,12,"1 X 1 Unit","Random"
1.5,14.5,8,"1 X 1 Unit","Random"
1.5,15.5,12,"1 X 1 Unit","Random"
1.5,16.5,7,"1 X 1 Unit","Random"
1.5,17.5,11,"1 X 1 Unit","Random"
1.5,18.5,8,"1 X 1 Unit","Random"
1.5,19.5,7,"1 X 1 Unit","Random"
1.5,20.5,9,"1 X 1 Unit","Random"
1.5,21.5,8,"1 X 1 Unit","Random"
1.5,22.5,7,"1 X 1 Unit","Random"
1.5,23.5,9,"1 X 1 Unit","Random"
1.5,24.5,9,"1 X 1 Unit","Random"
